queryID,query_name,qstart,qend,refID,ref_name,rstart,rend,identity,evalue,qproduct,qgeneID,rproduct,rgeneID,merged_query,merged_query_name,merged_ref,merged_ref_name
ewik,Ewik_contig_1,18329,21614,gadget,Gadget_contig_1,17003,20501,94.9,0,central tail fiber J,AXUUMYTS_CDS_0021,central tail fiber J,IFXVGPNG_CDS_0032,ewik - AXUUMYTS_CDS_0021,ewik - AXUUMYTS_CDS_0021 - central tail fiber J,gadget - IFXVGPNG_CDS_0032,gadget - IFXVGPNG_CDS_0032 - central tail fiber J
ewik,Ewik_contig_1,23492,23141,gadget,Gadget_contig_1,21963,21516,93.3,1.72E-66,hypothetical protein,AXUUMYTS_CDS_0026,hypothetical protein,IFXVGPNG_CDS_0036,ewik - AXUUMYTS_CDS_0026,ewik - AXUUMYTS_CDS_0026 - hypothetical protein,gadget - IFXVGPNG_CDS_0036,gadget - IFXVGPNG_CDS_0036 - hypothetical protein
ewik,Ewik_contig_1,45505,44713,gadget,Gadget_contig_1,40937,42299,85.6,2.03E-145,DNA primase,AXUUMYTS_CDS_0066,DNA primase,IFXVGPNG_CDS_0078,ewik - AXUUMYTS_CDS_0066,ewik - AXUUMYTS_CDS_0066 - DNA primase,gadget - IFXVGPNG_CDS_0078,gadget - IFXVGPNG_CDS_0078 - DNA primase
ewik,Ewik_contig_1,45970,46264,gadget,Gadget_contig_1,45437,45143,100,7.55E-66,hypothetical protein,AXUUMYTS_CDS_0070,hypothetical protein,IFXVGPNG_CDS_0088,ewik - AXUUMYTS_CDS_0070,ewik - AXUUMYTS_CDS_0070 - hypothetical protein,gadget - IFXVGPNG_CDS_0088,gadget - IFXVGPNG_CDS_0088 - hypothetical protein
ewik,Ewik_contig_1,49500,49629,gadget,Gadget_contig_1,45814,45598,84.8,8.62E-16,hypothetical protein,AXUUMYTS_CDS_0082,hypothetical protein,IFXVGPNG_CDS_0090,ewik - AXUUMYTS_CDS_0082,ewik - AXUUMYTS_CDS_0082 - hypothetical protein,gadget - IFXVGPNG_CDS_0090,gadget - IFXVGPNG_CDS_0090 - hypothetical protein
ewik,Ewik_contig_1,49711,50236,gadget,Gadget_contig_1,45989,46469,99.3,2.09E-109,terminase small subunit,AXUUMYTS_CDS_0083,terminase small subunit,IFXVGPNG_CDS_0092,ewik - AXUUMYTS_CDS_0083,ewik - AXUUMYTS_CDS_0083 - terminase small subunit,gadget - IFXVGPNG_CDS_0092,gadget - IFXVGPNG_CDS_0092 - terminase small subunit
ewik,Ewik_contig_1,25086,25398,gadget,Gadget_contig_1,23048,23360,100,4.12E-67,Rz-like spanin,AXUUMYTS_CDS_0034,Rz-like spanin,IFXVGPNG_CDS_0042,ewik - AXUUMYTS_CDS_0034,ewik - AXUUMYTS_CDS_0034 - Rz-like spanin,gadget - IFXVGPNG_CDS_0042,gadget - IFXVGPNG_CDS_0042 - Rz-like spanin
ewik,Ewik_contig_1,26568,26913,gadget,Gadget_contig_1,28136,27791,100,1.58E-74,hypothetical protein,AXUUMYTS_CDS_0037,hypothetical protein,IFXVGPNG_CDS_0051,ewik - AXUUMYTS_CDS_0037,ewik - AXUUMYTS_CDS_0037 - hypothetical protein,gadget - IFXVGPNG_CDS_0051,gadget - IFXVGPNG_CDS_0051 - hypothetical protein
ewik,Ewik_contig_1,27311,28028,gadget,Gadget_contig_1,27574,26677,100,1.35E-154,hypothetical protein,AXUUMYTS_CDS_0039,nucleotide pyrophosphohydrolase,IFXVGPNG_CDS_0048,ewik - AXUUMYTS_CDS_0039,ewik - AXUUMYTS_CDS_0039 - hypothetical protein,gadget - IFXVGPNG_CDS_0048,gadget - IFXVGPNG_CDS_0048 - nucleotide pyrophosphohydrolase
ewik,Ewik_contig_1,33720,35337,gadget,Gadget_contig_1,37953,37524,95.6,2.75E-85,hypothetical protein,AXUUMYTS_CDS_0051,hypothetical protein,IFXVGPNG_CDS_0072,ewik - AXUUMYTS_CDS_0051,ewik - AXUUMYTS_CDS_0051 - hypothetical protein,gadget - IFXVGPNG_CDS_0072,gadget - IFXVGPNG_CDS_0072 - hypothetical protein
ewik,Ewik_contig_1,36933,37227,gadget,Gadget_contig_1,34743,34449,98.9,3.74E-65,hypothetical protein,AXUUMYTS_CDS_0054,hypothetical protein,IFXVGPNG_CDS_0065,ewik - AXUUMYTS_CDS_0054,ewik - AXUUMYTS_CDS_0054 - hypothetical protein,gadget - IFXVGPNG_CDS_0065,gadget - IFXVGPNG_CDS_0065 - hypothetical protein
ewik,Ewik_contig_1,37586,37907,gadget,Gadget_contig_1,33965,33770,90.6,4.87E-35,hypothetical protein,AXUUMYTS_CDS_0056,hypothetical protein,IFXVGPNG_CDS_0062,ewik - AXUUMYTS_CDS_0056,ewik - AXUUMYTS_CDS_0056 - hypothetical protein,gadget - IFXVGPNG_CDS_0062,gadget - IFXVGPNG_CDS_0062 - hypothetical protein
ewik,Ewik_contig_1,38762,38657,gadget,Gadget_contig_1,32875,32989,100,2.20E-17,hypothetical protein,AXUUMYTS_CDS_0058,hypothetical protein,IFXVGPNG_CDS_0060,ewik - AXUUMYTS_CDS_0058,ewik - AXUUMYTS_CDS_0058 - hypothetical protein,gadget - IFXVGPNG_CDS_0060,gadget - IFXVGPNG_CDS_0060 - hypothetical protein
ewik,Ewik_contig_1,39076,39211,gadget,Gadget_contig_1,32562,32445,88.2,5.98E-20,hypothetical protein,AXUUMYTS_CDS_0060,hypothetical protein,IFXVGPNG_CDS_0058,ewik - AXUUMYTS_CDS_0060,ewik - AXUUMYTS_CDS_0060 - hypothetical protein,gadget - IFXVGPNG_CDS_0058,gadget - IFXVGPNG_CDS_0058 - hypothetical protein
ewik,Ewik_contig_1,47267,47357,gadget,Gadget_contig_1,44117,44027,82.7,1.36E-12,hypothetical protein,AXUUMYTS_CDS_0073,hypothetical protein,IFXVGPNG_CDS_0084,ewik - AXUUMYTS_CDS_0073,ewik - AXUUMYTS_CDS_0073 - hypothetical protein,gadget - IFXVGPNG_CDS_0084,gadget - IFXVGPNG_CDS_0084 - hypothetical protein
ewik,Ewik_contig_1,23671,23488,gadget,Gadget_contig_1,22142,21959,98.3,9.42E-38,hypothetical protein,AXUUMYTS_CDS_0026,hypothetical protein,IFXVGPNG_CDS_0036,ewik - AXUUMYTS_CDS_0026,ewik - AXUUMYTS_CDS_0026 - hypothetical protein,gadget - IFXVGPNG_CDS_0036,gadget - IFXVGPNG_CDS_0036 - hypothetical protein
ewik,Ewik_contig_1,24607,24286,gadget,Gadget_contig_1,22654,22894,100,6.46E-48,hypothetical protein,AXUUMYTS_CDS_0030,hypothetical protein,IFXVGPNG_CDS_0040,ewik - AXUUMYTS_CDS_0030,ewik - AXUUMYTS_CDS_0030 - hypothetical protein,gadget - IFXVGPNG_CDS_0040,gadget - IFXVGPNG_CDS_0040 - hypothetical protein
ewik,Ewik_contig_1,29697,30189,gadget,Gadget_contig_1,25006,24493,97,3.14E-91,dCMP deaminase,AXUUMYTS_CDS_0043,dCMP deaminase,IFXVGPNG_CDS_0046,ewik - AXUUMYTS_CDS_0043,ewik - AXUUMYTS_CDS_0043 - dCMP deaminase,gadget - IFXVGPNG_CDS_0046,gadget - IFXVGPNG_CDS_0046 - dCMP deaminase
ewik,Ewik_contig_1,30663,30918,gadget,Gadget_contig_1,24221,23759,96.4,5.98E-54,hypothetical protein,AXUUMYTS_CDS_0045,endolysin,IFXVGPNG_CDS_0043,ewik - AXUUMYTS_CDS_0045,ewik - AXUUMYTS_CDS_0045 - hypothetical protein,gadget - IFXVGPNG_CDS_0043,gadget - IFXVGPNG_CDS_0043 - endolysin
ewik,Ewik_contig_1,32750,33035,gadget,Gadget_contig_1,30107,29939,96.3,3.42E-33,hypothetical protein,AXUUMYTS_CDS_0049,hypothetical protein,IFXVGPNG_CDS_0054,ewik - AXUUMYTS_CDS_0049,ewik - AXUUMYTS_CDS_0049 - hypothetical protein,gadget - IFXVGPNG_CDS_0054,gadget - IFXVGPNG_CDS_0054 - hypothetical protein
ewik,Ewik_contig_1,39284,41603,gadget,Gadget_contig_1,32024,30734,97.5,1.18E-182,DNA polymerase,AXUUMYTS_CDS_0061,DNA polymerase,IFXVGPNG_CDS_0055,ewik - AXUUMYTS_CDS_0061,ewik - AXUUMYTS_CDS_0061 - DNA polymerase,gadget - IFXVGPNG_CDS_0055,gadget - IFXVGPNG_CDS_0055 - DNA polymerase
ewik,Ewik_contig_1,42114,42006,gadget,Gadget_contig_1,39459,39567,97.1,1.46E-21,hypothetical protein,AXUUMYTS_CDS_0063,hypothetical protein,IFXVGPNG_CDS_0075,ewik - AXUUMYTS_CDS_0063,ewik - AXUUMYTS_CDS_0063 - hypothetical protein,gadget - IFXVGPNG_CDS_0075,gadget - IFXVGPNG_CDS_0075 - hypothetical protein
ewik,Ewik_contig_1,28024,28486,gadget,Gadget_contig_1,26681,26219,98,3.34E-102,nucleotide pyrophosphohydrolase,AXUUMYTS_CDS_0040,nucleotide pyrophosphohydrolase,IFXVGPNG_CDS_0048,ewik - AXUUMYTS_CDS_0040,ewik - AXUUMYTS_CDS_0040 - nucleotide pyrophosphohydrolase,gadget - IFXVGPNG_CDS_0048,gadget - IFXVGPNG_CDS_0048 - nucleotide pyrophosphohydrolase
ewik,Ewik_contig_1,35574,36930,gadget,Gadget_contig_1,35905,35197,96.5,1.07E-93,exonuclease,AXUUMYTS_CDS_0053,hypothetical protein,IFXVGPNG_CDS_0067,ewik - AXUUMYTS_CDS_0053,ewik - AXUUMYTS_CDS_0053 - exonuclease,gadget - IFXVGPNG_CDS_0067,gadget - IFXVGPNG_CDS_0067 - hypothetical protein
ewik,Ewik_contig_1,37310,37544,gadget,Gadget_contig_1,34366,34132,98.7,1.42E-49,hypothetical protein,AXUUMYTS_CDS_0055,hypothetical protein,IFXVGPNG_CDS_0064,ewik - AXUUMYTS_CDS_0055,ewik - AXUUMYTS_CDS_0055 - hypothetical protein,gadget - IFXVGPNG_CDS_0064,gadget - IFXVGPNG_CDS_0064 - hypothetical protein
ewik,Ewik_contig_1,38017,38632,gadget,Gadget_contig_1,33660,33045,100,1.11E-139,Gp2.5-like ssDNA binding protein and ssDNA annealing protein,AXUUMYTS_CDS_0057,Gp2.5-like ssDNA binding protein and ssDNA annealing protein,IFXVGPNG_CDS_0061,ewik - AXUUMYTS_CDS_0057,ewik - AXUUMYTS_CDS_0057 - Gp2.5-like ssDNA binding protein and ssDNA annealing protein,gadget - IFXVGPNG_CDS_0061,gadget - IFXVGPNG_CDS_0061 - Gp2.5-like ssDNA binding protein and ssDNA annealing protein
ewik,Ewik_contig_1,38923,38758,gadget,Gadget_contig_1,32715,32805,100,6.39E-17,hypothetical protein,AXUUMYTS_CDS_0058,hypothetical protein,IFXVGPNG_CDS_0059,ewik - AXUUMYTS_CDS_0058,ewik - AXUUMYTS_CDS_0058 - hypothetical protein,gadget - IFXVGPNG_CDS_0059,gadget - IFXVGPNG_CDS_0059 - hypothetical protein
ewik,Ewik_contig_1,46585,47260,gadget,Gadget_contig_1,45058,44338,79.7,2.01E-46,hypothetical protein,AXUUMYTS_CDS_0072,hypothetical protein,IFXVGPNG_CDS_0087,ewik - AXUUMYTS_CDS_0072,ewik - AXUUMYTS_CDS_0072 - hypothetical protein,gadget - IFXVGPNG_CDS_0087,gadget - IFXVGPNG_CDS_0087 - hypothetical protein
ewik,Ewik_contig_1,47381,47711,gadget,Gadget_contig_1,44028,43506,98.1,1.51E-72,hypothetical protein,AXUUMYTS_CDS_0074,hypothetical protein,IFXVGPNG_CDS_0083,ewik - AXUUMYTS_CDS_0074,ewik - AXUUMYTS_CDS_0074 - hypothetical protein,gadget - IFXVGPNG_CDS_0083,gadget - IFXVGPNG_CDS_0083 - hypothetical protein
ewik,Ewik_contig_1,24101,23720,gadget,Gadget_contig_1,22300,22618,98.6,4.92E-44,hypothetical protein,AXUUMYTS_CDS_0028,hypothetical protein,IFXVGPNG_CDS_0039,ewik - AXUUMYTS_CDS_0028,ewik - AXUUMYTS_CDS_0028 - hypothetical protein,gadget - IFXVGPNG_CDS_0039,gadget - IFXVGPNG_CDS_0039 - hypothetical protein
ewik,Ewik_contig_1,28834,29701,gadget,Gadget_contig_1,25941,25002,99.3,9.47E-201,thymidylate synthase,AXUUMYTS_CDS_0042,dCMP deaminase,IFXVGPNG_CDS_0046,ewik - AXUUMYTS_CDS_0042,ewik - AXUUMYTS_CDS_0042 - thymidylate synthase,gadget - IFXVGPNG_CDS_0046,gadget - IFXVGPNG_CDS_0046 - dCMP deaminase
ewik,Ewik_contig_1,32000,32447,gadget,Gadget_contig_1,29751,29025,100,1.87E-89,DNA helicase,AXUUMYTS_CDS_0047,DNA helicase,IFXVGPNG_CDS_0052,ewik - AXUUMYTS_CDS_0047,ewik - AXUUMYTS_CDS_0047 - DNA helicase,gadget - IFXVGPNG_CDS_0052,gadget - IFXVGPNG_CDS_0052 - DNA helicase
ewik,Ewik_contig_1,33044,33650,gadget,Gadget_contig_1,38764,38023,99.2,1.12E-78,protease,AXUUMYTS_CDS_0050,protease,IFXVGPNG_CDS_0073,ewik - AXUUMYTS_CDS_0050,ewik - AXUUMYTS_CDS_0050 - protease,gadget - IFXVGPNG_CDS_0073,gadget - IFXVGPNG_CDS_0073 - protease
ewik,Ewik_contig_1,42020,41834,gadget,Gadget_contig_1,39553,39739,96.7,2.21E-37,hypothetical protein,AXUUMYTS_CDS_0063,hypothetical protein,IFXVGPNG_CDS_0076,ewik - AXUUMYTS_CDS_0063,ewik - AXUUMYTS_CDS_0063 - hypothetical protein,gadget - IFXVGPNG_CDS_0076,gadget - IFXVGPNG_CDS_0076 - hypothetical protein
ewik,Ewik_contig_1,43677,42126,gadget,Gadget_contig_1,39738,40902,98.4,2.29E-225,DNA primase,AXUUMYTS_CDS_0065,DNA primase,IFXVGPNG_CDS_0077,ewik - AXUUMYTS_CDS_0065,ewik - AXUUMYTS_CDS_0065 - DNA primase,gadget - IFXVGPNG_CDS_0077,gadget - IFXVGPNG_CDS_0077 - DNA primase
ewik,Ewik_contig_1,0,1134,infector,Infector_contig_1,412,976,99.3,6.41E-107,terminase large subunit,AXUUMYTS_CDS_0001,terminase large subunit,IHDRJJQR_CDS_0002,ewik - AXUUMYTS_CDS_0001,ewik - AXUUMYTS_CDS_0001 - terminase large subunit,infector - IHDRJJQR_CDS_0002,infector - IHDRJJQR_CDS_0002 - terminase large subunit
ewik,Ewik_contig_1,6569,7490,infector,Infector_contig_1,6747,8082,100,1.32E-189,minor tail protein,AXUUMYTS_CDS_0005,minor tail protein,IHDRJJQR_CDS_0020,ewik - AXUUMYTS_CDS_0005,ewik - AXUUMYTS_CDS_0005 - minor tail protein,infector - IHDRJJQR_CDS_0020,infector - IHDRJJQR_CDS_0020 - minor tail protein
ewik,Ewik_contig_1,8062,8494,infector,Infector_contig_1,8113,8545,100,4.75E-94,Tail assembly chaperone,AXUUMYTS_CDS_0007,Tail assembly chaperone,IHDRJJQR_CDS_0021,ewik - AXUUMYTS_CDS_0007,ewik - AXUUMYTS_CDS_0007 - Tail assembly chaperone,infector - IHDRJJQR_CDS_0021,infector - IHDRJJQR_CDS_0021 - Tail assembly chaperone
ewik,Ewik_contig_1,9743,9293,infector,Infector_contig_1,8884,9265,98.4,1.22E-78,tail length tape measure protein,AXUUMYTS_CDS_0008,tail completion or Neck1 protein,IHDRJJQR_CDS_0023,ewik - AXUUMYTS_CDS_0008,ewik - AXUUMYTS_CDS_0008 - tail length tape measure protein,infector - IHDRJJQR_CDS_0023,infector - IHDRJJQR_CDS_0023 - tail completion or Neck1 protein
ewik,Ewik_contig_1,18329,21614,infector,Infector_contig_1,16891,20389,100,0,central tail fiber J,AXUUMYTS_CDS_0021,central tail fiber J,IHDRJJQR_CDS_0034,ewik - AXUUMYTS_CDS_0021,ewik - AXUUMYTS_CDS_0021 - central tail fiber J,infector - IHDRJJQR_CDS_0034,infector - IHDRJJQR_CDS_0034 - central tail fiber J
ewik,Ewik_contig_1,21909,22635,infector,Infector_contig_1,20684,21077,100,1.05E-81,membrane associated protein,AXUUMYTS_CDS_0023,hypothetical protein,IHDRJJQR_CDS_0036,ewik - AXUUMYTS_CDS_0023,ewik - AXUUMYTS_CDS_0023 - membrane associated protein,infector - IHDRJJQR_CDS_0036,infector - IHDRJJQR_CDS_0036 - hypothetical protein
ewik,Ewik_contig_1,23671,23488,infector,Infector_contig_1,22063,21880,100,9.99E-38,hypothetical protein,AXUUMYTS_CDS_0026,hypothetical protein,IHDRJJQR_CDS_0038,ewik - AXUUMYTS_CDS_0026,ewik - AXUUMYTS_CDS_0026 - hypothetical protein,infector - IHDRJJQR_CDS_0038,infector - IHDRJJQR_CDS_0038 - hypothetical protein
ewik,Ewik_contig_1,48558,48042,infector,Infector_contig_1,45607,46018,98.4,1.43E-87,hypothetical protein,AXUUMYTS_CDS_0077,hypothetical protein,IHDRJJQR_CDS_0097,ewik - AXUUMYTS_CDS_0077,ewik - AXUUMYTS_CDS_0077 - hypothetical protein,infector - IHDRJJQR_CDS_0097,infector - IHDRJJQR_CDS_0097 - hypothetical protein
ewik,Ewik_contig_1,12391,13618,infector,Infector_contig_1,11837,12905,100,2.68E-206,virion structural protein,AXUUMYTS_CDS_0014,virion structural protein,IHDRJJQR_CDS_0025,ewik - AXUUMYTS_CDS_0014,ewik - AXUUMYTS_CDS_0014 - virion structural protein,infector - IHDRJJQR_CDS_0025,infector - IHDRJJQR_CDS_0025 - virion structural protein
ewik,Ewik_contig_1,14782,14248,infector,Infector_contig_1,15953,16478,100,1.53E-106,minor tail protein,AXUUMYTS_CDS_0016,minor tail protein,IHDRJJQR_CDS_0032,ewik - AXUUMYTS_CDS_0016,ewik - AXUUMYTS_CDS_0016 - minor tail protein,infector - IHDRJJQR_CDS_0032,infector - IHDRJJQR_CDS_0032 - minor tail protein
ewik,Ewik_contig_1,17358,15213,infector,Infector_contig_1,13741,14812,90.3,2.02E-211,tail fiber protein,AXUUMYTS_CDS_0018,virion structural protein,IHDRJJQR_CDS_0029,ewik - AXUUMYTS_CDS_0018,ewik - AXUUMYTS_CDS_0018 - tail fiber protein,infector - IHDRJJQR_CDS_0029,infector - IHDRJJQR_CDS_0029 - virion structural protein
ewik,Ewik_contig_1,18337,17905,infector,Infector_contig_1,16482,16914,100,2.19E-102,central tail fiber J,AXUUMYTS_CDS_0019,minor tail protein,IHDRJJQR_CDS_0033,ewik - AXUUMYTS_CDS_0019,ewik - AXUUMYTS_CDS_0019 - central tail fiber J,infector - IHDRJJQR_CDS_0033,infector - IHDRJJQR_CDS_0033 - minor tail protein
ewik,Ewik_contig_1,23492,23141,infector,Infector_contig_1,21884,21437,93.3,2.02E-65,hypothetical protein,AXUUMYTS_CDS_0026,hypothetical protein,IHDRJJQR_CDS_0038,ewik - AXUUMYTS_CDS_0026,ewik - AXUUMYTS_CDS_0026 - hypothetical protein,infector - IHDRJJQR_CDS_0038,infector - IHDRJJQR_CDS_0038 - hypothetical protein
ewik,Ewik_contig_1,24101,23720,infector,Infector_contig_1,22221,22539,98.6,5.21E-44,hypothetical protein,AXUUMYTS_CDS_0028,hypothetical protein,IHDRJJQR_CDS_0041,ewik - AXUUMYTS_CDS_0028,ewik - AXUUMYTS_CDS_0028 - hypothetical protein,infector - IHDRJJQR_CDS_0041,infector - IHDRJJQR_CDS_0041 - hypothetical protein
ewik,Ewik_contig_1,33720,35337,infector,Infector_contig_1,37785,37092,99.5,2.64E-138,hypothetical protein,AXUUMYTS_CDS_0051,hypothetical protein,IHDRJJQR_CDS_0074,ewik - AXUUMYTS_CDS_0051,ewik - AXUUMYTS_CDS_0051 - hypothetical protein,infector - IHDRJJQR_CDS_0074,infector - IHDRJJQR_CDS_0074 - hypothetical protein
ewik,Ewik_contig_1,35574,36930,infector,Infector_contig_1,35744,34901,73.6,1.20E-125,exonuclease,AXUUMYTS_CDS_0053,exonuclease,IHDRJJQR_CDS_0068,ewik - AXUUMYTS_CDS_0053,ewik - AXUUMYTS_CDS_0053 - exonuclease,infector - IHDRJJQR_CDS_0068,infector - IHDRJJQR_CDS_0068 - exonuclease
ewik,Ewik_contig_1,37310,37544,infector,Infector_contig_1,34207,33973,100,6.74E-50,hypothetical protein,AXUUMYTS_CDS_0055,hypothetical protein,IHDRJJQR_CDS_0064,ewik - AXUUMYTS_CDS_0055,ewik - AXUUMYTS_CDS_0055 - hypothetical protein,infector - IHDRJJQR_CDS_0064,infector - IHDRJJQR_CDS_0064 - hypothetical protein
ewik,Ewik_contig_1,38017,38632,infector,Infector_contig_1,33346,32887,100,1.59E-102,Gp2.5-like ssDNA binding protein and ssDNA annealing protein,AXUUMYTS_CDS_0057,Gp2.5-like ssDNA binding protein and ssDNA annealing protein,IHDRJJQR_CDS_0062,ewik - AXUUMYTS_CDS_0057,ewik - AXUUMYTS_CDS_0057 - Gp2.5-like ssDNA binding protein and ssDNA annealing protein,infector - IHDRJJQR_CDS_0062,infector - IHDRJJQR_CDS_0062 - Gp2.5-like ssDNA binding protein and ssDNA annealing protein
ewik,Ewik_contig_1,39076,39211,infector,Infector_contig_1,32425,32311,77.2,2.87E-07,hypothetical protein,AXUUMYTS_CDS_0060,hypothetical protein,IHDRJJQR_CDS_0059,ewik - AXUUMYTS_CDS_0060,ewik - AXUUMYTS_CDS_0060 - hypothetical protein,infector - IHDRJJQR_CDS_0059,infector - IHDRJJQR_CDS_0059 - hypothetical protein
ewik,Ewik_contig_1,46585,47260,infector,Infector_contig_1,44422,43750,88.1,8.52E-128,hypothetical protein,AXUUMYTS_CDS_0072,hypothetical protein,IHDRJJQR_CDS_0089,ewik - AXUUMYTS_CDS_0072,ewik - AXUUMYTS_CDS_0072 - hypothetical protein,infector - IHDRJJQR_CDS_0089,infector - IHDRJJQR_CDS_0089 - hypothetical protein
ewik,Ewik_contig_1,47381,47711,infector,Infector_contig_1,43629,43254,100,3.56E-72,hypothetical protein,AXUUMYTS_CDS_0074,hypothetical protein,IHDRJJQR_CDS_0087,ewik - AXUUMYTS_CDS_0074,ewik - AXUUMYTS_CDS_0074 - hypothetical protein,infector - IHDRJJQR_CDS_0087,infector - IHDRJJQR_CDS_0087 - hypothetical protein
ewik,Ewik_contig_1,26568,26913,infector,Infector_contig_1,28024,27664,68.1,6.69E-44,hypothetical protein,AXUUMYTS_CDS_0037,hypothetical protein,IHDRJJQR_CDS_0052,ewik - AXUUMYTS_CDS_0037,ewik - AXUUMYTS_CDS_0037 - hypothetical protein,infector - IHDRJJQR_CDS_0052,infector - IHDRJJQR_CDS_0052 - hypothetical protein
ewik,Ewik_contig_1,27311,28028,infector,Infector_contig_1,27463,26566,100,1.43E-154,hypothetical protein,AXUUMYTS_CDS_0039,nucleotide pyrophosphohydrolase,IHDRJJQR_CDS_0049,ewik - AXUUMYTS_CDS_0039,ewik - AXUUMYTS_CDS_0039 - hypothetical protein,infector - IHDRJJQR_CDS_0049,infector - IHDRJJQR_CDS_0049 - nucleotide pyrophosphohydrolase
ewik,Ewik_contig_1,29697,30189,infector,Infector_contig_1,24900,24492,99.1,1.75E-81,dCMP deaminase,AXUUMYTS_CDS_0043,dCMP deaminase,IHDRJJQR_CDS_0046,ewik - AXUUMYTS_CDS_0043,ewik - AXUUMYTS_CDS_0043 - dCMP deaminase,infector - IHDRJJQR_CDS_0046,infector - IHDRJJQR_CDS_0046 - dCMP deaminase
ewik,Ewik_contig_1,30188,30650,infector,Infector_contig_1,24410,23681,94.6,1.66E-85,DNA helicase,AXUUMYTS_CDS_0044,endolysin,IHDRJJQR_CDS_0044,ewik - AXUUMYTS_CDS_0044,ewik - AXUUMYTS_CDS_0044 - DNA helicase,infector - IHDRJJQR_CDS_0044,infector - IHDRJJQR_CDS_0044 - endolysin
ewik,Ewik_contig_1,32000,32447,infector,Infector_contig_1,29638,29140,100,1.98E-89,DNA helicase,AXUUMYTS_CDS_0047,DNA helicase,IHDRJJQR_CDS_0055,ewik - AXUUMYTS_CDS_0047,ewik - AXUUMYTS_CDS_0047 - DNA helicase,infector - IHDRJJQR_CDS_0055,infector - IHDRJJQR_CDS_0055 - DNA helicase
ewik,Ewik_contig_1,32750,33035,infector,Infector_contig_1,29988,29820,100,6.57E-35,hypothetical protein,AXUUMYTS_CDS_0049,hypothetical protein,IHDRJJQR_CDS_0056,ewik - AXUUMYTS_CDS_0049,ewik - AXUUMYTS_CDS_0049 - hypothetical protein,infector - IHDRJJQR_CDS_0056,infector - IHDRJJQR_CDS_0056 - hypothetical protein
ewik,Ewik_contig_1,39284,41603,infector,Infector_contig_1,31762,29989,99.1,7e-323,DNA polymerase,AXUUMYTS_CDS_0061,DNA polymerase,IHDRJJQR_CDS_0057,ewik - AXUUMYTS_CDS_0061,ewik - AXUUMYTS_CDS_0061 - DNA polymerase,infector - IHDRJJQR_CDS_0057,infector - IHDRJJQR_CDS_0057 - DNA polymerase
ewik,Ewik_contig_1,42020,41834,infector,Infector_contig_1,39364,39550,100,4.24E-39,hypothetical protein,AXUUMYTS_CDS_0063,hypothetical protein,IHDRJJQR_CDS_0079,ewik - AXUUMYTS_CDS_0063,ewik - AXUUMYTS_CDS_0063 - hypothetical protein,infector - IHDRJJQR_CDS_0079,infector - IHDRJJQR_CDS_0079 - hypothetical protein
ewik,Ewik_contig_1,24607,24286,infector,Infector_contig_1,22495,22816,100,4.57E-68,hypothetical protein,AXUUMYTS_CDS_0030,hypothetical protein,IHDRJJQR_CDS_0042,ewik - AXUUMYTS_CDS_0030,ewik - AXUUMYTS_CDS_0030 - hypothetical protein,infector - IHDRJJQR_CDS_0042,infector - IHDRJJQR_CDS_0042 - hypothetical protein
ewik,Ewik_contig_1,35337,35529,infector,Infector_contig_1,36174,35982,100,4.22E-40,hypothetical protein,AXUUMYTS_CDS_0052,hypothetical protein,IHDRJJQR_CDS_0071,ewik - AXUUMYTS_CDS_0052,ewik - AXUUMYTS_CDS_0052 - hypothetical protein,infector - IHDRJJQR_CDS_0071,infector - IHDRJJQR_CDS_0071 - hypothetical protein
ewik,Ewik_contig_1,36933,37227,infector,Infector_contig_1,34450,34210,100,1.63E-19,hypothetical protein,AXUUMYTS_CDS_0054,hypothetical protein,IHDRJJQR_CDS_0066,ewik - AXUUMYTS_CDS_0054,ewik - AXUUMYTS_CDS_0054 - hypothetical protein,infector - IHDRJJQR_CDS_0066,infector - IHDRJJQR_CDS_0066 - hypothetical protein
ewik,Ewik_contig_1,37586,37907,infector,Infector_contig_1,33977,33611,100,7.53E-63,hypothetical protein,AXUUMYTS_CDS_0056,hypothetical protein,IHDRJJQR_CDS_0064,ewik - AXUUMYTS_CDS_0056,ewik - AXUUMYTS_CDS_0056 - hypothetical protein,infector - IHDRJJQR_CDS_0064,infector - IHDRJJQR_CDS_0064 - hypothetical protein
ewik,Ewik_contig_1,38923,38758,infector,Infector_contig_1,32597,32687,100,6.77E-17,hypothetical protein,AXUUMYTS_CDS_0058,hypothetical protein,IHDRJJQR_CDS_0060,ewik - AXUUMYTS_CDS_0058,ewik - AXUUMYTS_CDS_0058 - hypothetical protein,infector - IHDRJJQR_CDS_0060,infector - IHDRJJQR_CDS_0060 - hypothetical protein
ewik,Ewik_contig_1,46349,46514,infector,Infector_contig_1,44654,44492,96.2,6.97E-31,hypothetical protein,AXUUMYTS_CDS_0071,hypothetical protein,IHDRJJQR_CDS_0090,ewik - AXUUMYTS_CDS_0071,ewik - AXUUMYTS_CDS_0071 - hypothetical protein,infector - IHDRJJQR_CDS_0090,infector - IHDRJJQR_CDS_0090 - hypothetical protein
